"","long","lat"
"V.1987",38.6188287182630,39.5262295947829
"V.1988",41.110898369023,38.1536620999338
"V.1989",43.4738876897535,36.691796711876
"V.1990",45.7084216427636,35.147607053752
"V.1991",47.8184685679611,33.5280633336099
"V.1992",49.8088505788999,31.8413447029806
"V.1993",51.6853255250505,30.0962552757045
"V.1994",52.9560753899421,28.2387955762032
"V.1995",54.1907652711108,26.3813717351952
"V.1996",55.3936333009363,24.5288570926531
"V.1997",56.5687946683937,22.6827884411401
"V.1998",57.7195449397574,20.8440041863770
"V.1999",58.8502690964747,19.0129619510381
"V.2000",59.964443704833,17.1894158483133
"V.2001",61.0654155575257,15.3732275668719
"V.2002",62.1543731074684,13.5643117293493
"V.2003",63.2365482795652,11.7619870243757
"V.2004",64.315110281591,9.96583595663816
"V.2005",65.3929346231866,8.17523783269585
"V.2006",66.4727465498306,6.38966203222762
"V.2007",67.5574488919203,4.60827185706013
"V.2008",68.649862517583,2.83071619278137
"V.2009",69.7527263326758,1.05636228639776
"V.2010",70.8688133940017,-0.715101809636706
"V.2011",72.0000020035825,-2.48621938029250
"V.2012",73.1500351050834,-4.25501490007389
"V.2013",74.3215696420915,-6.02170223927928
"V.2014",75.5178841054084,-7.7859588849138
"V.2015",76.7414168725678,-9.54788472849404
"V.2016",77.9951049249129,-11.3060275010477
"V.2017",79.281297847518,-13.0589443251127
"V.2018",80.5994082441145,-14.8038612901124
"V.2019",81.6626433016429,-16.9457932459027
"V.2020",82.7080788861942,-19.1051490142658
"V.2021",83.7351276014999,-21.2797907459913
"V.2022",84.7440558249375,-23.4680126013342
"V.2023",85.736830650988,-25.6686858915340
"V.2024",86.7161090232386,-27.8792492956519
"V.2025",87.6853265268417,-30.0962552757045
"V.2026",88.1351491252004,-32.2253550135917
"V.2027",88.6188631222207,-34.3442845998047
"V.2028",89.1415638390234,-36.4489834868821
"V.2029",89.7078138419742,-38.538379335124
"V.2030",90.3220390936551,-40.6118062010864
"V.2031",90.9909946511553,-42.6691650470264
"V.2032",91.721517533834,-44.7106983446594
"V.2033",92.5219269121003,-46.7363309619047
"V.2034",93.3992647109884,-48.7452876722914
"V.2035",94.368058742863,-50.7381114758585
"V.2036",95.442843650278,-52.7142354669049
"V.2037",96.6408178495631,-54.6728536831086
"V.2038",97.9828202478764,-56.6125078790818
"V.2039",99.4946689602804,-58.5314426962077
"V.2040",101.208267800388,-60.4265196625627
"V.2041",103.162835714414,-62.2937157967258
"V.2042",105.407249536059,-64.1271571360107
"V.2043",108.000009835563,-65.921167793217
"V.2044",111.018823675114,-67.6628660315703
"V.2045",114.555543438671,-69.3377855104083
"V.2046",118.721501209705,-70.9259410962197
"V.2047",123.640822016001,-72.4015146739417
"V.2048",129.441182583716,-73.7293649202947
"V.2049",136.223027674783,-74.8662020963192
"V.2050",144.000017667543,-75.7624185380732
"V.2051",110.618840967129,39.5262295947829
"V.2052",113.1109037877,38.1536620999338
"V.2053",115.473896523525,36.691796711876
"V.2054",117.70843389163,35.147607053752
"V.2055",119.818484231922,33.5280633336099
"V.2056",121.808855997577,31.8413447029806
"V.2057",123.685341189011,30.0962552757045
"V.2058",124.956084223714,28.2387955762032
"V.2059",126.190763859599,26.3813717351952
"V.2060",127.393642134708,24.5288570926531
"V.2061",128.568803502165,22.6827884411401
"V.2062",129.719553773529,20.8440041863770
"V.2063",130.850277930246,19.0129619510381
"V.2064",131.964459368794,17.1894158483133
"V.2065",133.065431221487,15.3732275668719
"V.2066",134.15438194124,13.5643117293493
"V.2067",135.236557113337,11.7619870243757
"V.2068",136.315112285174,9.96583595663816
"V.2069",137.392943456958,8.17523783269585
"V.2070",138.472755383602,6.38966203222762
"V.2071",139.557457725692,4.60827185706013
"V.2072",140.649878181544,2.83071619278137
"V.2073",141.752735166447,1.05636228639776
"V.2074",142.868815397584,-0.715101809636706
"V.2075",144.000004007165,-2.48621938029250
"V.2076",145.150043938855,-4.25501490007389
"V.2077",146.321585306052,-6.02170223927928
"V.2078",147.517892939180,-7.7859588849138
"V.2079",148.741425706340,-9.54788472849404
"V.2080",149.995106928495,-11.3060275010477
"V.2081",151.281313511479,-13.0589443251127
"V.2082",152.599417077886,-14.8038612901124
"V.2083",153.662645305225,-16.9457932459027
"V.2084",154.708087719966,-19.1051490142658
"V.2085",155.735129605082,-21.2797907459913
"V.2086",156.744071488898,-23.4680126013342
"V.2087",157.736839484760,-25.6686858915340
"V.2088",158.716124687199,-27.8792492956519
"V.2089",159.685342190803,-30.0962552757045
"V.2090",160.135151128783,-32.2253550135917
"V.2091",160.618865125803,-34.3442845998047
"V.2092",161.141565842606,-36.4489834868821
"V.2093",161.707815845557,-38.538379335124
"V.2094",162.322041097238,-40.6118062010864
"V.2095",162.990989824549,-42.6691650470264
"V.2096",163.721519537417,-44.7106983446594
"V.2097",164.521935745872,-46.7363309619047
"V.2098",165.399259884382,-48.7452876722914
"V.2099",166.368053916256,-50.7381114758585
"V.2100",167.442838823671,-52.7142354669049
"V.2101",168.640826683335,-54.6728536831086
"V.2102",169.982822251459,-56.6125078790818
"V.2103",171.494670963863,-58.5314426962077
"V.2104",173.208269803971,-60.4265196625627
"V.2105",175.162837717997,-62.2937157967258
"V.2106",177.407251539641,-64.1271571360107
"V.2107",180.000005008956,-65.921167793217
"V.2108",183.018825678697,-67.6628660315703
"V.2109",186.555538612065,-69.3377855104083
"V.2110",190.721503213287,-70.9259410962197
"V.2111",195.640824019584,-72.4015146739417
"V.2112",201.441184587299,-73.7293649202947
"V.2113",208.223029678366,-74.8662020963192
"V.2114",216.000019671126,-75.7624185380732
"V.2115",182.618836140523,39.5262295947829
"V.2116",185.110898961093,38.1536620999338
"V.2117",187.473898527108,36.691796711876
"V.2118",189.708435895212,35.147607053752
"V.2119",191.818486235505,33.5280633336099
"V.2120",193.808858001160,31.8413447029806
"V.2121",195.685329532216,30.0962552757045
"V.2122",196.956086227296,28.2387955762032
"V.2123",198.190779523560,26.3813717351952
"V.2124",199.393644138291,24.5288570926531
"V.2125",200.568805505748,22.6827884411401
"V.2126",201.719555777112,20.8440041863770
"V.2127",202.850279933829,19.0129619510381
"V.2128",203.964461372376,17.1894158483133
"V.2129",205.065419564691,15.3732275668719
"V.2130",206.154383944823,13.5643117293493
"V.2131",207.236559116919,11.7619870243757
"V.2132",208.315114288756,9.96583595663816
"V.2133",209.392945460541,8.17523783269585
"V.2134",210.472757387185,6.38966203222762
"V.2135",211.557459729275,4.60827185706013
"V.2136",212.649880185126,2.83071619278137
"V.2137",213.75273717003,1.05636228639776
"V.2138",214.868817401167,-0.715101809636706
"V.2139",216.000006010748,-2.48621938029250
"V.2140",217.150045942438,-4.25501490007389
"V.2141",218.321587309635,-6.02170223927928
"V.2142",219.517894942763,-7.7859588849138
"V.2143",220.741427709922,-9.54788472849404
"V.2144",221.995108932078,-11.3060275010477
"V.2145",223.281315515061,-13.0589443251127
"V.2146",224.599419081469,-14.8038612901124
"V.2147",225.662647308808,-16.9457932459027
"V.2148",226.708089723548,-19.1051490142658
"V.2149",227.735145269043,-21.2797907459913
"V.2150",228.744073492481,-23.4680126013342
"V.2151",229.736855148721,-25.6686858915340
"V.2152",230.716113030404,-27.8792492956519
"V.2153",231.685344194385,-30.0962552757045
"V.2154",232.135153132365,-32.2253550135917
"V.2155",232.618867129386,-34.3442845998047
"V.2156",233.141567846189,-36.4489834868821
"V.2157",233.707817849139,-38.538379335124
"V.2158",234.32204310082,-40.6118062010864
"V.2159",234.990991828131,-42.6691650470264
"V.2160",235.721521540999,-44.7106983446594
"V.2161",236.521937749455,-46.7363309619047
"V.2162",237.399261887964,-48.7452876722914
"V.2163",238.368055919839,-50.7381114758585
"V.2164",239.442854487632,-52.7142354669049
"V.2165",240.640815026539,-54.6728536831086
"V.2166",241.98283791542,-56.6125078790818
"V.2167",243.494659307067,-58.5314426962077
"V.2168",245.208271807553,-60.4265196625627
"V.2169",247.162853381957,-62.2937157967258
"V.2170",249.407253543224,-64.1271571360107
"V.2171",252.000020672917,-65.921167793217
"V.2172",255.018827682279,-67.6628660315703
"V.2173",258.555554276025,-69.3377855104083
"V.2174",262.721505216870,-70.9259410962197
"V.2175",267.640826023166,-72.4015146739417
"V.2176",273.441186590881,-73.7293649202947
"V.2177",280.223045342327,-74.8662020963192
"V.2178",288.00000801433,-75.7624185380732
"V.2179",254.618851804483,39.5262295947829
"V.2180",257.110914625054,38.1536620999338
"V.2181",259.473914191069,36.691796711876
"V.2182",261.708424238417,35.147607053752
"V.2183",263.818488239087,33.5280633336099
"V.2184",265.808860004742,31.8413447029806
"V.2185",267.685331535798,30.0962552757045
"V.2186",268.956074570501,28.2387955762032
"V.2187",270.190781527142,26.3813717351952
"V.2188",271.393632481495,24.5288570926531
"V.2189",272.568807509330,22.6827884411401
"V.2190",273.719557780694,20.8440041863770
"V.2191",274.850281937411,19.0129619510381
"V.2192",275.964449715581,17.1894158483133
"V.2193",277.065421568273,15.3732275668719
"V.2194",278.154372288027,13.5643117293493
"V.2195",279.236547460124,11.7619870243757
"V.2196",280.315116292339,9.96583595663816
"V.2197",281.392947464123,8.17523783269585
"V.2198",282.472773051146,6.38966203222762
"V.2199",283.557461732857,4.60827185706013
"V.2200",284.649882188709,2.83071619278137
"V.2201",285.752739173613,1.05636228639776
"V.2202",286.868819404749,-0.715101809636706
"V.2203",288.00000801433,-2.48621938029250
"V.2204",289.15004794602,-4.25501490007389
"V.2205",290.321589313217,-6.02170223927928
"V.2206",291.517910606724,-7.7859588849138
"V.2207",292.741416053126,-9.54788472849404
"V.2208",293.995110935660,-11.3060275010477
"V.2209",295.281317518644,-13.0589443251127
"V.2210",296.599434745430,-14.8038612901124
"V.2211",297.662649312390,-16.9457932459027
"V.2212",298.708105387509,-19.1051490142658
"V.2213",299.735147272626,-21.2797907459913
"V.2214",300.744075496063,-23.4680126013342
"V.2215",301.736829831546,-25.6686858915340
"V.2216",302.716115033986,-27.8792492956519
"V.2217",303.685346197968,-30.0962552757045
"V.2218",304.135155135948,-32.2253550135917
"V.2219",304.618869132968,-34.3442845998047
"V.2220",305.141569849771,-36.4489834868821
"V.2221",305.707819852722,-38.538379335124
"V.2222",306.322045104403,-40.6118062010864
"V.2223",306.990993831714,-42.6691650470264
"V.2224",307.721523544582,-44.7106983446594
"V.2225",308.521939753037,-46.7363309619047
"V.2226",309.399263891547,-48.7452876722914
"V.2227",310.368057923421,-50.7381114758585
"V.2228",311.442856491215,-52.7142354669049
"V.2229",312.640817030122,-54.6728536831086
"V.2230",313.982839919002,-56.6125078790818
"V.2231",315.494688631406,-58.5314426962077
"V.2232",317.208273811136,-60.4265196625627
"V.2233",319.162828064783,-62.2937157967258
"V.2234",321.407255546806,-64.1271571360107
"V.2235",324.0000226765,-65.921167793217
"V.2236",327.018829685862,-67.6628660315703
"V.2237",330.555556279608,-69.3377855104083
"V.2238",334.721507220452,-70.9259410962197
"V.2239",339.640828026749,-72.4015146739417
"V.2240",345.441188594464,-73.7293649202947
"V.2241",352.223020025153,-74.8662020963192
"V.2242",1.38857045074338e-05,-75.7624185380732
"V.2243",326.705050795392,41.5342403239696
"V.2244",329.275824715958,40.1886315857745
"V.2245",331.709885570097,38.7510714258782
"V.2246",334.008845282453,37.2290457316109
"V.2247",336.175217362641,35.6287187486985
"V.2248",338.215394867724,33.9584028173611
"V.2249",340.135142477361,32.2253550135917
"V.2250",341.941208418452,30.4380276964881
"V.2251",343.196351301091,28.5564079103453
"V.2252",344.418244822849,26.6769003602033
"V.2253",345.610140153773,24.8026401028911
"V.2254",346.776135407364,22.9349726856753
"V.2255",347.919891565018,21.0752658539372
"V.2256",349.045315494939,19.2232720133193
"V.2257",350.156068178523,17.3790184845783
"V.2258",351.255482748085,15.5425035601669
"V.2259",352.344843279189,13.7135342872411
"V.2260",353.429395357117,11.8915830336875
"V.2261",354.512198906618,10.0760402051227
"V.2262",355.596204569412,8.26642683453105
"V.2263",356.684035138141,6.46196982987596
"V.2264",357.778805179068,4.66230633735774
"V.2265",358.883137484832,2.86679837461925
"V.2266",360.000010017913,1.07517582902314
"V.2267",1.13118946335448,-0.715101809636706
"V.2268",2.28039781951310,-2.50212667742604
"V.2269",3.45018404153708,-4.28612897306424
"V.2270",4.64338585958316,-6.06680027082158
"V.2271",5.86317867128516,-7.8441409975849
"V.2272",7.11176115722559,-9.6168517098646
"V.2273",8.39156102276756,-11.3835134358606
"V.2274",9.70381623969813,-13.1412617649897
"V.2275",10.7906419168461,-15.2540578413281
"V.2276",11.859598111578,-17.3842401641988
"V.2277",12.9102502531079,-19.5297801674182
"V.2278",13.9437475207637,-21.6891786244636
"V.2279",14.9603340938082,-23.8617849598165
"V.2280",15.9636444866534,-26.0456098808811
"V.2281",16.9560760956982,-28.2387955762032
"V.2282",17.9411891570472,-30.4380276964881
"V.2283",18.4642245531193,-32.5675611513876
"V.2284",19.0287738389667,-34.6850085865508
"V.2285",19.6389300054496,-36.7874261904454
"V.2286",20.299848137844,-38.873697227142
"V.2287",21.0175234346939,-40.9425034701309
"V.2288",21.7989653776351,-42.9939781081009
"V.2289",22.6525204578332,-45.0278342731069
"V.2290",23.5879951193892,-47.0434674934073
"V.2291",24.6140483346233,-49.0398703160995
"V.2292",25.7473099066173,-51.016783193995
"V.2293",27.0042474214599,-52.9731474477726
"V.2294",28.4047298994468,-54.9072384546668
"V.2295",29.9721404932016,-56.8168910447106
"V.2296",31.7359275633306,-58.6986935384138
"V.2297",33.7309097066755,-60.5483702373558
"V.2298",35.9999975866967,-62.3597773863782
"V.2299",38.5927510560119,-64.1271571360107
"V.2300",41.5731792324278,-65.8378326551537
"V.2301",45.0139450834297,-67.478013791873
"V.2302",48.9987730678635,-69.0293273373014
"V.2303",53.6193687206204,-70.4685369878823
"V.2304",58.960884010083,-71.765562590511
"V.2305",65.086300110588,-72.8844910105317
"V.2306",72.0000020035825,-73.7843547733025
"V.2307",38.7050564414398,41.5342403239696
"V.2308",41.2758337771005,40.1886315857745
"V.2309",43.7098843859558,38.7510714258782
"V.2310",46.0088304379337,37.2290457316109
"V.2311",48.1752059332163,35.6287187486985
"V.2312",50.2153800232045,33.9584028173611
"V.2313",52.1351481234092,32.2253550135917
"V.2314",53.9411901588385,30.4380276964881
"V.2315",55.1963467018551,28.5564079103453
"V.2316",56.4182197330462,26.6769003602033
"V.2317",57.6101457998213,24.8026401028911
"V.2318",58.776120562845,22.9349726856753
"V.2319",59.9198835506879,21.0752658539372
"V.2320",61.0453211409875,19.2232720133193
"V.2321",62.1560601641934,17.3790184845783
"V.2322",63.2554815639445,15.5425035601669
"V.2323",64.3448216044806,13.7135342872411
"V.2324",65.4293805125978,11.8915830336875
"V.2325",66.5121908922874,10.0760402051227
"V.2326",67.596203385271,8.26642683453105
"V.2327",68.6840339540006,6.46196982987596
"V.2328",69.7787903345485,4.66230633735774
"V.2329",70.8831431308804,2.86679837461925
"V.2330",72.0000020035825,1.07517582902314
"V.2331",73.1311906131634,-0.715101809636706
"V.2332",74.2803972617747,-2.50212667742604
"V.2333",75.4501832703553,-4.28612897306424
"V.2334",76.6433899975998,-6.06680027082158
"V.2335",77.863179821094,-7.8441409975849
"V.2336",79.1117588919399,-9.6168517098646
"V.2337",80.391565587671,-11.3835134358606
"V.2338",81.7038156819597,-13.1412617649897
"V.2339",82.7906422128813,-15.2540578413281
"V.2340",83.8596009689342,-17.3842401641988
"V.2341",84.9102548180114,-19.5297801674182
"V.2342",85.9437512318935,-21.6891786244636
"V.2343",86.9603360973907,-23.8617849598165
"V.2344",87.9636430751414,-26.0456098808811
"V.2345",88.9560763917334,-28.2387955762032
"V.2346",89.9411877455352,-30.4380276964881
"V.2347",90.4642299717964,-32.5675611513876
"V.2348",91.0287792576438,-34.6850085865508
"V.2349",91.6389337165794,-36.7874261904454
"V.2350",92.2998569716157,-38.873697227142
"V.2351",93.0175322684656,-40.9425034701309
"V.2352",93.7989742114068,-42.9939781081009
"V.2353",94.652529291605,-45.0278342731069
"V.2354",95.5880056607082,-47.0434674934073
"V.2355",96.614057168395,-49.0398703160995
"V.2356",97.7473153252944,-51.016783193995
"V.2357",99.0042545476843,-52.9731474477726
"V.2358",100.404737025671,-54.9072384546668
"V.2359",101.972149326973,-56.8168910447106
"V.2360",103.735929566913,-58.6986935384138
"V.2361",105.730918540447,-60.5483702373558
"V.2362",108.000003005374,-62.3597773863782
"V.2363",110.592756474689,-64.1271571360107
"V.2364",113.573184651105,-65.8378326551537
"V.2365",117.013953917201,-67.478013791873
"V.2366",120.998781901635,-69.0293273373014
"V.2367",125.619377554392,-70.4685369878823
"V.2368",130.960886013666,-71.765562590511
"V.2369",137.086308944360,-72.8844910105317
"V.2370",144.000004007165,-73.7843547733025
"V.2371",110.705065275211,41.5342403239696
"V.2372",113.275839195778,40.1886315857745
"V.2373",115.709893219728,38.7510714258782
"V.2374",118.008839271705,37.2290457316109
"V.2375",120.175211351893,35.6287187486985
"V.2376",122.215388856976,33.9584028173611
"V.2377",124.135150126992,32.2253550135917
"V.2378",125.941202407705,30.4380276964881
"V.2379",127.196358950721,28.5564079103453
"V.2380",128.418238812102,26.6769003602033
"V.2381",129.610147803404,24.8026401028911
"V.2382",130.776129396617,22.9349726856753
"V.2383",131.919885554270,21.0752658539372
"V.2384",133.045336804948,19.2232720133193
"V.2385",134.156062167776,17.3790184845783
"V.2386",135.255490397716,15.5425035601669
"V.2387",136.344837268441,13.7135342872411
"V.2388",137.429389346369,11.8915830336875
"V.2389",138.51219289587,10.0760402051227
"V.2390",139.596212219043,8.26642683453105
"V.2391",140.684042787772,6.46196982987596
"V.2392",141.778799168320,4.66230633735774
"V.2393",142.883145134463,2.86679837461925
"V.2394",144.000004007165,1.07517582902314
"V.2395",145.131192616746,-0.715101809636706
"V.2396",146.280412925736,-2.50212667742604
"V.2397",147.450192104127,-4.28612897306424
"V.2398",148.643398831372,-6.06680027082158
"V.2399",149.863188654866,-7.8441409975849
"V.2400",151.111760895522,-9.6168517098646
"V.2401",152.391574421443,-11.3835134358606
"V.2402",153.703831345921,-13.1412617649897
"V.2403",154.790651046653,-15.2540578413281
"V.2404",155.859602972517,-17.3842401641988
"V.2405",156.910263651783,-19.5297801674182
"V.2406",157.943753235476,-21.6891786244636
"V.2407",158.960344931162,-23.8617849598165
"V.2408",159.963658739102,-26.0456098808811
"V.2409",160.956085225505,-28.2387955762032
"V.2410",161.941203409496,-30.4380276964881
"V.2411",162.464231975379,-32.5675611513876
"V.2412",163.028788091416,-34.6850085865508
"V.2413",163.638942550351,-36.7874261904454
"V.2414",164.299858975198,-38.873697227142
"V.2415",165.017534272048,-40.9425034701309
"V.2416",165.798976214989,-42.9939781081009
"V.2417",166.652531295187,-45.0278342731069
"V.2418",167.588007664291,-47.0434674934073
"V.2419",168.614066002167,-49.0398703160995
"V.2420",169.747317328877,-51.016783193995
"V.2421",171.004263381456,-52.9731474477726
"V.2422",172.404739029254,-54.9072384546668
"V.2423",173.972158160745,-56.8168910447106
"V.2424",175.735931570496,-58.6986935384138
"V.2425",177.730920544030,-60.5483702373558
"V.2426",180.000005008956,-62.3597773863782
"V.2427",182.592758478272,-64.1271571360107
"V.2428",185.573193484877,-65.8378326551537
"V.2429",189.013955920784,-67.478013791873
"V.2430",192.998783905218,-69.0293273373014
"V.2431",197.619379557975,-70.4685369878823
"V.2432",202.960888017248,-71.765562590511
"V.2433",209.086310947942,-72.8844910105317
"V.2434",216.000006010748,-73.7843547733025
"V.2435",182.705060448605,41.5342403239696
"V.2436",185.275848029549,40.1886315857745
"V.2437",187.70989522331,38.7510714258782
"V.2438",190.008841275288,37.2290457316109
"V.2439",192.175213355476,35.6287187486985
"V.2440",194.215390860559,33.9584028173611
"V.2441",196.135152130574,32.2253550135917
"V.2442",197.941204411287,30.4380276964881
"V.2443",199.196360954304,28.5564079103453
"V.2444",200.418227155306,26.6769003602033
"V.2445",201.610149806986,24.8026401028911
"V.2446",202.776131400199,22.9349726856753
"V.2447",203.919887557853,21.0752658539372
"V.2448",205.045325148153,19.2232720133193
"V.2449",206.156064171358,17.3790184845783
"V.2450",207.255492401299,15.5425035601669
"V.2451",208.344839272024,13.7135342872411
"V.2452",209.429391349952,11.8915830336875
"V.2453",210.512194899452,10.0760402051227
"V.2454",211.596214222625,8.26642683453105
"V.2455",212.684044791355,6.46196982987596
"V.2456",213.778801171903,4.66230633735774
"V.2457",214.883147138045,2.86679837461925
"V.2458",216.000006010748,1.07517582902314
"V.2459",217.131194620328,-0.715101809636706
"V.2460",218.280414929318,-2.50212667742604
"V.2461",219.450194107710,-4.28612897306424
"V.2462",220.643400834954,-6.06680027082158
"V.2463",221.863190658448,-7.8441409975849
"V.2464",223.111776559483,-9.6168517098646
"V.2465",224.391576425025,-11.3835134358606
"V.2466",225.703819689125,-13.1412617649897
"V.2467",226.790653050236,-15.2540578413281
"V.2468",227.859618636478,-17.3842401641988
"V.2469",228.910265655366,-19.5297801674182
"V.2470",229.943755239059,-21.6891786244636
"V.2471",230.960333274367,-23.8617849598165
"V.2472",231.963660742685,-26.0456098808811
"V.2473",232.956087229088,-28.2387955762032
"V.2474",233.941191752700,-30.4380276964881
"V.2475",234.464220318583,-32.5675611513876
"V.2476",235.028776434620,-34.6850085865508
"V.2477",235.638930893555,-36.7874261904454
"V.2478",236.299847318402,-38.873697227142
"V.2479",237.017536275631,-40.9425034701309
"V.2480",237.798964558193,-42.9939781081009
"V.2481",238.652546959148,-45.0278342731069
"V.2482",239.588009667873,-47.0434674934073
"V.2483",240.614068005749,-49.0398703160995
"V.2484",241.747332992838,-51.016783193995
"V.2485",243.00425172466,-52.9731474477726
"V.2486",244.404741032836,-54.9072384546668
"V.2487",245.972160164328,-56.8168910447106
"V.2488",247.735933574078,-58.6986935384138
"V.2489",249.730922547612,-60.5483702373558
"V.2490",252.000020672917,-62.3597773863782
"V.2491",254.592760481854,-64.1271571360107
"V.2492",257.573209148838,-65.8378326551537
"V.2493",261.013957924366,-67.478013791873
"V.2494",264.998772248422,-69.0293273373014
"V.2495",269.619367901179,-70.4685369878823
"V.2496",274.960903681209,-71.765562590511
"V.2497",281.086326611903,-72.8844910105317
"V.2498",288.00000801433,-73.7843547733025
"V.2499",254.705076112566,41.5342403239696
"V.2500",257.275850033132,40.1886315857745
"V.2501",259.709910887271,38.7510714258782
"V.2502",262.008843278870,37.2290457316109
"V.2503",264.175215359058,35.6287187486985
"V.2504",266.215392864141,33.9584028173611
"V.2505",268.135140473778,32.2253550135917
"V.2506",269.94120641487,30.4380276964881
"V.2507",271.196376618265,28.5564079103453
"V.2508",272.418242819267,26.6769003602033
"V.2509",273.610165470947,24.8026401028911
"V.2510",274.776133403782,22.9349726856753
"V.2511",275.919889561435,21.0752658539372
"V.2512",277.045340812113,19.2232720133193
"V.2513",278.156066174941,17.3790184845783
"V.2514",279.255508065260,15.5425035601669
"V.2515",280.344841275607,13.7135342872411
"V.2516",281.429393353535,11.8915830336875
"V.2517",282.512196903035,10.0760402051227
"V.2518",283.596229886586,8.26642683453105
"V.2519",284.684033134559,6.46196982987596
"V.2520",285.778803175485,4.66230633735774
"V.2521",286.883162802006,2.86679837461925
"V.2522",288.00000801433,1.07517582902314
"V.2523",289.131196623911,-0.715101809636706
"V.2524",290.280416932901,-2.50212667742604
"V.2525",291.450209771670,-4.28612897306424
"V.2526",292.643389178158,-6.06680027082158
"V.2527",293.863206322409,-7.8441409975849
"V.2528",295.111764902687,-9.6168517098646
"V.2529",296.391578428608,-11.3835134358606
"V.2530",297.703849013464,-13.1412617649897
"V.2531",298.790668714196,-15.2540578413281
"V.2532",299.85962064006,-17.3842401641988
"V.2533",300.910267658948,-19.5297801674182
"V.2534",301.943757242641,-21.6891786244636
"V.2535",302.960362598706,-23.8617849598165
"V.2536",303.963662746267,-26.0456098808811
"V.2537",304.95608923267,-28.2387955762032
"V.2538",305.941221077039,-30.4380276964881
"V.2539",306.464249642922,-32.5675611513876
"V.2540",307.028805758959,-34.6850085865508
"V.2541",307.638960217895,-36.7874261904454
"V.2542",308.299876642742,-38.873697227142
"V.2543",309.017538279213,-40.9425034701309
"V.2544",309.798966561776,-42.9939781081009
"V.2545",310.652521641974,-45.0278342731069
"V.2546",311.588011671456,-47.0434674934073
"V.2547",312.614070009332,-49.0398703160995
"V.2548",313.747334996420,-51.016783193995
"V.2549",315.004281048999,-52.9731474477726
"V.2550",316.404743036419,-54.9072384546668
"V.2551",317.97216216791,-56.8168910447106
"V.2552",319.735935577661,-58.6986935384138
"V.2553",321.730924551195,-60.5483702373558
"V.2554",324.0000226765,-62.3597773863782
"V.2555",326.592762485437,-64.1271571360107
"V.2556",329.57321115242,-65.8378326551537
"V.2557",333.013959927949,-67.478013791873
"V.2558",336.998801572761,-69.0293273373014
"V.2559",341.619397225518,-70.4685369878823
"V.2560",346.960905684791,-71.765562590511
"V.2561",353.086301294729,-72.8844910105317
"V.2562",9.17203086953009e-06,-73.7843547733025
"V.2563",326.800700764528,43.529085863531
"V.2564",329.456278313829,42.2101285234773
"V.2565",331.966591399863,40.7965594030407
"V.2566",334.333470513325,39.2961956537261
"V.2567",336.560631277126,37.7157411062039
"V.2568",338.653264635035,36.0626372515749
"V.2569",340.618856474381,34.3442845998047
"V.2570",342.464236984335,32.5675611513876
"V.2571",344.195580655907,30.7386994539413
"V.2572",345.435587839344,28.8351632982992
"V.2573",346.644148831843,26.9340603975489
"V.2574",347.824624086475,25.0383533462429
"V.2575",348.981412245065,23.1499119086665
"V.2576",350.117791798415,21.2692637169331
"V.2577",351.237778897757,19.3965778182246
"V.2578",352.345061845243,17.5319720333043
"V.2579",353.442891810917,15.6753148810305
"V.2580",354.533044643964,13.8264330453532
"V.2581",355.620356118317,11.984781818686
"V.2582",356.70783151721,10.1498771113714
"V.2583",357.798366840851,8.32107005543844
"V.2584",358.894803447935,6.49796236548098
"V.2585",360.000010017913,4.67995768060717
"V.2586",1.11686164746650,2.86679837461925
"V.2587",2.24727780534088,1.05636228639776
"V.2588",3.39483474982424,-0.749936894981682
"V.2589",4.56207245751416,-2.55231405367365
"V.2590",5.75176761375168,-4.35044544938366
"V.2591",6.96650053593916,-6.14430114667325
"V.2592",8.20931450023869,-7.93264915017086
"V.2593",9.48188973318608,-9.71415970742247
"V.2594",10.7855312277996,-11.4860584809646
"V.2595",11.8962967179885,-13.5695001117975
"V.2596",12.9867304425655,-15.6703664089769
"V.2597",14.0587329016672,-17.7864904949883
"V.2598",15.1135540199118,-19.9165037706770
"V.2599",16.1523267549278,-22.0599127548754
"V.2600",17.176938800247,-24.2153155512563
"V.2601",18.1907608542249,-26.3813717351952
"V.2602",19.1963439925165,-28.5564079103453
"V.2603",20.1955784699746,-30.7386994539413
"V.2604",20.7955354564793,-32.8650671161605
"V.2605",21.4430408048911,-34.9784744944296
"V.2606",22.1427458740347,-37.0759572866488
"V.2607",22.9011290983379,-39.1556850021206
"V.2608",23.7243632612631,-41.2167799615365
"V.2609",24.6207965615233,-43.2587059950469
"V.2610",25.6000271224497,-45.2806503101403
"V.2611",26.6730054448291,-47.2817044916573
"V.2612",27.8506973973740,-49.2604581055342
"V.2613",29.1508204907913,-51.2158763781117
"V.2614",30.591850386786,-53.1460502715169
"V.2615",32.1955070869187,-55.0484901817972
"V.2616",33.9878409326839,-56.919630750206
"V.2617",36.0000010017913,-58.7549947877422
"V.2618",38.2690854667179,-60.5483702373558
"V.2619",40.8371717078456,-62.2937157967258
"V.2620",43.7569136534859,-63.9791605970748
"V.2621",47.0863269304491,-65.5917272789798
"V.2622",50.8898748641216,-67.11455210538
"V.2623",55.2342337611811,-68.5270147351711
"V.2624",60.1812953807918,-69.8028872419403
"V.2625",65.7704869899374,-70.9120484914479
"V.2626",72.0000088337717,-71.8205524435188
