"long","lat"
64.6267581530404,-14.7689829291157
65.1961432128202,-15.6063777817376
65.7722969900674,-16.4449645023697
66.355615635754,-17.2846679589310
66.9465567725544,-18.1254744910434
67.5455507023862,-18.9673294571933
68.1528979535728,-19.8104770366436
68.7694591299499,-20.6544493614362
69.3953298541657,-21.4990620164636
70.0309335979487,-22.3441749828476
70.6766870028384,-23.1895440813255
71.3329520688607,-24.0348551231954
72.0000020035825,-24.8795531555874
72.6778504673821,-25.7229039331655
73.1078450265803,-26.8818248183239
73.121170725651,-27.9242363366202
73.134954047396,-28.9644485340037
73.1492837842747,-30.0017288726861
73.1641052947737,-31.0356521733913
73.1794322392712,-32.0660442662957
73.1952714479564,-33.0928095287508
73.2117526944237,-34.1159240550945
73.2291286956722,-35.1351897698409
73.2468188856225,-36.1505554465713
73.265198924679,-37.1623147834198
73.2843029637875,-38.1705292520892
73.3041924746506,-39.1753217959843
73.3248333063224,-40.1767846226591
73.3464440248563,-41.1750440906132
73.368847045334,-42.1702094828732
73.3934015754002,-43.1618368371432
73.4176965582779,-44.1499637194635
73.4432073148279,-45.1354234129129
73.46976992051,-46.1183866722207
73.4977053942154,-47.0990447426836
73.5268703019714,-48.0775376431797
73.5575924928581,-49.0540702793839
73.589728532903,-50.0287997456473
73.6236131013754,-51.0019343627394
73.6591300850595,-51.9736448853896
73.6967029556837,-52.9441088985163
73.7362702415456,-53.9135210625108
73.778187112482,-54.8820657924807
73.8224877194387,-55.8499070129661
73.869506741685,-56.8172564598312
73.9194559150854,-57.7842951330891
73.9725674660714,-58.7512245233203
74.0292033946691,-59.7181948946866
74.0896915499588,-60.6854316434304
74.1545305357497,-61.6530850337136
74.2240208803654,-62.6213941221572
74.2989412253713,-63.590481852166
74.3796604009825,-64.5605599596046
74.467223426142,-65.5318060293913
74.5620674329569,-66.5044113068228
74.6655721196392,-67.4785260560608
74.7785707692679,-68.4543278620239
74.9029348536755,-69.4320079700087
75.0399416182368,-70.411716644177
75.1921182329447,-71.3936041486905
75.3616435281444,-72.377820747711
75.5521648248527,-73.364509875211
75.7642831797166,-74.3545457954043
76.0094391595959,-75.3477987346968
76.2910751798322,-76.3438110704139
76.618610071291,-77.342637444069
77.0036278348046,-78.3442778556622
77.4628965847855,-79.3486844938693
78.0200760965184,-80.3557753964202
78.7100344857164,-81.3653456576398
79.5844216428831,-82.3772245227988
80.733327763171,-83.3905445578727
82.3041756496255,-84.4038167816225
84.5765727562996,-85.4145618353793
88.1397185217552,-86.4174453414014
94.4500005223357,-87.3989435251323
108.000009835563,-88.3143732890215
144.000017667543,-88.961082920395
109.107852858561,26.8818248183239
109.784041586392,26.0331174648892
110.449281520984,25.1832199509915
111.103695605741,24.3329501917842
111.747481916150,23.4827760552252
112.381029772993,22.6330305130366
113.004755817809,21.7839218859881
113.619185975165,20.9356772778696
114.224825679059,20.0887099151260
114.821627118167,19.2429224675614
115.410403085001,18.3983593314056
115.991611202234,17.5550922236448
116.565702262352,16.7131382197519
117.133045095570,15.8725126876526
117.694131475508,15.0332770990493
118.24926193049,14.1953554680877
118.799283403973,13.3597253655926
119.342980122284,12.5255022820665
119.882004991203,11.692607670334
120.416590237162,10.8609091954799
120.94722763378,10.0304034424096
121.474135747111,9.20097002903898
121.997806350776,8.37260639404712
122.518430690071,7.5451588581777
123.036500538617,6.71858174454063
123.552166160574,5.89275552482543
124.065932989943,5.06765543959638
124.578005932397,4.24313677422042
125.088781138909,3.41915043671289
125.598490835910,2.59558436928274
126.107503853616,1.77233761319628
126.616120720350,0.94933386243389
127.124655624815,0.126430323353227
127.633381774575,-0.696416386419108
128.142640679092,-1.51933844171572
128.652760187443,-2.34238968363719
129.164013507197,-3.16573483713638
129.676755808190,-3.98938756259163
130.191246637610,-4.81350708878796
130.707909467187,-5.63810302067891
131.226935542216,-6.46337044554263
131.748748334427,-7.28929484922714
132.273580070250,-8.11603716806477
132.801908862929,-8.94359825582914
133.333953278516,-9.7721300842293
133.870177769876,-10.601601917414
134.410828223817,-11.4321682884132
134.956396413961,-12.2637984613756
135.506773057281,-13.0976595448757
136.063802304852,-13.9327167652541
136.626760156623,-14.7689829291157
137.196152046592,-15.6063777817376
137.772305823839,-16.4449645023697
138.355631299715,-17.2846679589310
138.946565606326,-18.1254744910434
139.545559536158,-18.9673294571933
140.152913617534,-19.8104770366436
140.769461133532,-20.6544493614362
141.395338687937,-21.4990620164636
142.030942431720,-22.3441749828476
142.67669583661,-23.1895440813255
143.332967732822,-24.0348551231954
144.000004007165,-24.8795531555874
144.677859301154,-25.7229039331655
145.107847030163,-26.8818248183239
145.121179559423,-27.9242363366202
145.134962881168,-28.9644485340037
145.149292618046,-30.0017288726861
145.164114128545,-31.0356521733913
145.179441073043,-32.0660442662957
145.195273451539,-33.0928095287508
145.211761528195,-34.1159240550945
145.229137529444,-35.1351897698409
145.246827719394,-36.1505554465713
145.265200928262,-37.1623147834198
145.284311797559,-38.1705292520892
145.304201308422,-39.1753217959843
145.324842140094,-40.1767846226591
145.346452858628,-41.1750440906132
145.368855879106,-42.1702094828732
145.393417239361,-43.1618368371432
145.417705392050,-44.1499637194635
145.443222978789,-45.1354234129129
145.469778754282,-46.1183866722207
145.497714227987,-47.0990447426836
145.526879135743,-48.0775376431797
145.557601326630,-49.0540702793839
145.589744196864,-50.0287997456473
145.623621935147,-51.0019343627394
145.659138918831,-51.9736448853896
145.696704959266,-52.9441088985163
145.736279075317,-53.9135210625108
145.778189116065,-54.8820657924807
145.822503383400,-55.8499070129661
145.869508745268,-56.8172564598312
145.919464748857,-57.7842951330891
145.972576299843,-58.7512245233203
146.029212228441,-59.7181948946866
146.089700383730,-60.6854316434304
146.154546199711,-61.6530850337136
146.224022883948,-62.6213941221572
146.298950059143,-63.590481852166
146.379669234754,-64.5605599596046
146.467232259914,-65.5318060293913
146.562076266729,-66.5044113068228
146.665580953411,-67.4785260560608
146.778579603040,-68.4543278620239
146.902943687447,-69.4320079700087
147.039957282198,-70.411716644177
147.192120236527,-71.3936041486905
147.361659192105,-72.377820747711
147.552166828435,-73.364509875211
147.764285183299,-74.3545457954043
148.009447993368,-75.3477987346968
148.291084013604,-76.3438110704139
148.618618905063,-77.342637444069
149.003636668576,-78.3442778556622
149.462898588368,-79.3486844938693
150.020078100101,-80.3557753964202
150.710036489299,-81.3653456576398
151.584437306844,-82.3772245227988
152.733343427132,-83.3905445578727
154.304177653208,-84.4038167816225
156.576581590071,-85.4145618353793
160.139727355527,-86.4174453414014
166.450002525918,-87.3989435251323
180.000005008956,-88.3143732890215
216.000019671126,-88.961082920395
181.107848031954,26.8818248183239
181.784036759785,26.0331174648892
182.449283524566,25.1832199509915
183.103697609323,24.3329501917842
183.747483919732,23.4827760552252
184.381024946386,22.6330305130366
185.004757821391,21.7839218859881
185.619187978747,20.9356772778696
186.224820852453,20.0887099151260
186.82162912175,19.2429224675614
187.410405088583,18.3983593314056
187.991626866195,17.5550922236448
188.565704265934,16.7131382197519
189.133047099152,15.8725126876526
189.694147139469,15.0332770990493
190.249250273694,14.1953554680877
190.799285407555,13.3597253655926
191.342982125867,12.5255022820665
191.882020655164,11.692607670334
192.416578580366,10.8609091954799
192.947229637362,10.0304034424096
193.474137750694,9.20097002903898
193.997808354359,8.37260639404712
194.518446354032,7.5451588581777
195.036502542199,6.71858174454063
195.552168164157,5.89275552482543
196.065934993525,5.06765543959638
196.578007935980,4.24313677422042
197.088783142491,3.41915043671289
197.598479179114,2.59558436928274
198.107505857199,1.77233761319628
198.616122723933,0.94933386243389
199.124657628397,0.126430323353227
199.633383778158,-0.696416386419108
200.142642682674,-1.51933844171572
200.652762191026,-2.34238968363719
201.164001850401,-3.16573483713638
201.676757811772,-3.98938756259163
202.191262301571,-4.81350708878796
202.707911470769,-5.63810302067891
203.22692388542,-6.46337044554263
203.748736677631,-7.28929484922714
204.273582073833,-8.11603716806477
204.801910866512,-8.94359825582914
205.333955282099,-9.7721300842293
205.870179773458,-10.601601917414
206.4108302274,-11.4321682884132
206.956398417544,-12.2637984613756
207.506775060863,-13.0976595448757
208.063804308435,-13.9327167652541
208.626762160205,-14.7689829291157
209.196154050174,-15.6063777817376
209.772307827422,-16.4449645023697
210.355633303297,-17.2846679589310
210.946567609909,-18.1254744910434
211.545561539740,-18.9673294571933
212.152915621116,-19.8104770366436
212.769476797493,-20.6544493614362
213.39534069152,-21.4990620164636
214.030944435303,-22.3441749828476
214.676697840193,-23.1895440813255
215.332969736404,-24.0348551231954
216.000006010748,-24.8795531555874
216.677861304736,-25.7229039331655
217.107849033745,-26.8818248183239
217.121181563005,-27.9242363366202
217.134964884750,-28.9644485340037
217.149294621629,-30.0017288726861
217.164116132128,-31.0356521733913
217.179443076625,-32.0660442662957
217.1952891155,-33.0928095287508
217.211763531778,-34.1159240550945
217.229139533026,-35.1351897698409
217.246829722977,-36.1505554465713
217.265202931844,-37.1623147834198
217.284313801142,-38.1705292520892
217.304203312005,-39.1753217959843
217.324844143677,-40.1767846226591
217.346454862211,-41.1750440906132
217.368857882688,-42.1702094828732
217.393419242944,-43.1618368371432
217.417707395632,-44.1499637194635
217.443211321993,-45.1354234129129
217.469780757864,-46.1183866722207
217.497716231570,-47.0990447426836
217.526881139326,-48.0775376431797
217.557603330212,-49.0540702793839
217.589746200446,-50.0287997456473
217.623623938730,-51.0019343627394
217.659140922414,-51.9736448853896
217.696706962849,-52.9441088985163
217.7362810789,-53.9135210625108
217.778191119647,-54.8820657924807
217.822491726604,-55.8499070129661
217.86951074885,-56.8172564598312
217.919466752440,-57.7842951330891
217.972578303426,-58.7512245233203
218.029214232023,-59.7181948946866
218.089702387313,-60.6854316434304
218.154534542915,-61.6530850337136
218.224038547909,-62.6213941221572
218.298952062726,-63.590481852166
218.379671238337,-64.5605599596046
218.467234263496,-65.5318060293913
218.562078270311,-66.5044113068228
218.665582956993,-67.4785260560608
218.778581606622,-68.4543278620239
218.902945691030,-69.4320079700087
219.03995928578,-70.411716644177
219.192122240110,-71.3936041486905
219.361661195688,-72.377820747711
219.552168832018,-73.364509875211
219.764287186882,-74.3545457954043
220.00944999695,-75.3477987346968
220.291086017186,-76.3438110704139
220.618620908645,-77.342637444069
221.003638672159,-78.3442778556622
221.462900591951,-79.3486844938693
222.020093764062,-80.3557753964202
222.710038492881,-81.3653456576398
223.584439310427,-82.3772245227988
224.733331770336,-83.3905445578727
226.304193317169,-84.4038167816225
228.576583593654,-85.4145618353793
232.139743019488,-86.4174453414014
238.449990869122,-87.3989435251323
252.000020672917,-88.3143732890215
288.00000801433,-88.961082920395
253.107850035537,26.8818248183239
253.784038763368,26.0331174648892
254.449299188527,25.1832199509915
255.103685952528,24.3329501917842
255.747472262936,23.4827760552252
256.381040610347,22.6330305130366
257.004773485352,21.7839218859881
257.61918998233,20.9356772778696
258.224809195657,20.0887099151260
258.821631125332,19.2429224675614
259.410420752544,18.3983593314056
259.991615209399,17.5550922236448
260.565706269517,16.7131382197519
261.133049102735,15.8725126876526
261.694135482673,15.0332770990493
262.249265937655,14.1953554680877
262.799287411138,13.3597253655926
263.342970469071,12.5255022820665
263.882008998368,11.692607670334
264.41656692357,10.8609091954799
264.947217980567,10.0304034424096
265.474126093898,9.20097002903898
265.997810357941,8.37260639404712
266.518434697236,7.5451588581777
267.036490885404,6.71858174454063
267.552170167739,5.89275552482543
268.065936997108,5.06765543959638
268.578009939562,4.24313677422042
269.088771485696,3.41915043671289
269.598494843075,2.59558436928274
270.107507860781,1.77233761319628
270.616138387894,0.94933386243389
271.124659631980,0.126430323353227
271.633399442119,-0.696416386419108
272.142658346635,-1.51933844171572
272.652764194608,-2.34238968363719
273.164017514362,-3.16573483713638
273.676773475733,-3.98938756259163
274.191277965532,-4.81350708878796
274.707913474352,-5.63810302067891
275.226953209759,-6.46337044554263
275.748752341592,-7.28929484922714
276.273584077415,-8.11603716806477
276.801912870094,-8.94359825582914
277.333957285682,-9.7721300842293
277.870181777041,-10.601601917414
278.410832230982,-11.4321682884132
278.956400421126,-12.2637984613756
279.506777064446,-13.0976595448757
280.063819972396,-13.9327167652541
280.626791484545,-14.7689829291157
281.196156053757,-15.6063777817376
281.772296170626,-16.4449645023697
282.355648967258,-17.2846679589310
282.946569613491,-18.1254744910434
283.545577203701,-18.9673294571933
284.152917624699,-19.8104770366436
284.769492461454,-20.6544493614362
285.395356355481,-21.4990620164636
286.030946438886,-22.3441749828476
286.676699843775,-23.1895440813255
287.332971739987,-24.0348551231954
288.00000801433,-24.8795531555874
288.677863308319,-25.7229039331655
289.107864697706,-26.8818248183239
289.121197226966,-27.9242363366202
289.134966888333,-28.9644485340037
289.149282964833,-30.0017288726861
289.164118135710,-31.0356521733913
289.179445080208,-32.0660442662957
289.195291119082,-33.0928095287508
289.211765535360,-34.1159240550945
289.229141536609,-35.1351897698409
289.246845386938,-36.1505554465713
289.265204935427,-37.1623147834198
289.284329465103,-38.1705292520892
289.304191655209,-39.1753217959843
289.324846147259,-40.1767846226591
289.346456865793,-41.1750440906132
289.368859886271,-42.1702094828732
289.393421246526,-43.1618368371432
289.417709399215,-44.1499637194635
289.443226985954,-45.1354234129129
289.469782761447,-46.1183866722207
289.497731895531,-47.0990447426836
289.526883142908,-48.0775376431797
289.557618994173,-49.0540702793839
289.589748204029,-50.0287997456473
289.623625942312,-51.0019343627394
289.659142925996,-51.9736448853896
289.696708966431,-52.9441088985163
289.736296742861,-53.9135210625108
289.778206783608,-54.8820657924807
289.822521050943,-55.8499070129661
289.869512752433,-56.8172564598312
289.919455095644,-57.7842951330891
289.972593967387,-58.7512245233203
290.029229895984,-59.7181948946866
290.089718051274,-60.6854316434304
290.154550206876,-61.6530850337136
290.224026891113,-62.6213941221572
290.298940405930,-63.590481852166
290.379673241919,-64.5605599596046
290.467236267079,-65.5318060293913
290.562093934272,-66.5044113068228
290.665584960576,-67.4785260560608
290.778583610205,-68.4543278620239
290.902947694612,-69.4320079700087
291.039961289363,-70.411716644177
291.192137904071,-71.3936041486905
291.36166319927,-72.377820747711
291.552198156357,-73.364509875211
291.764289190464,-74.3545457954043
292.009465660911,-75.3477987346968
292.291088020769,-76.3438110704139
292.618636572606,-77.342637444069
293.003640675741,-78.3442778556622
293.462902595533,-79.3486844938693
294.020082107266,-80.3557753964202
294.710040496464,-81.3653456576398
295.584441314009,-82.3772245227988
296.733361094675,-83.3905445578727
298.304195320751,-84.4038167816225
300.576571936858,-85.4145618353793
304.139745023070,-86.4174453414014
310.450020193462,-87.3989435251323
324.0000226765,-88.3143732890215
1.61855527073809e-05,-88.961082920395
325.121184568379,27.9242363366202
326.219397024647,27.189244802677
326.893727941024,26.3340316940578
327.557212516999,25.4776796513945
328.209960035599,24.6210236653132
328.852189062877,23.7645042830153
329.484282089426,22.9084322781080
330.106676247355,22.0530945185364
330.719999914065,21.1988427590429
331.324553617881,20.3456889524585
331.92044664183,19.4937628723774
332.508443967098,18.6431225754076
333.089037367306,17.7937697690963
333.66266397456,16.9457932459027
334.229678958698,16.0992356945092
334.790656055609,15.2540578413281
335.346114359672,14.4110912618908
335.896299757694,13.5695001117975
336.440392626978,12.7294423391730
336.979950250652,11.8906601043759
337.515245836284,11.0531704828793
338.046771157495,10.2168454086361
338.57479942185,9.38170793353492
339.099740440700,8.54759413303556
339.621840100856,7.71445107317199
340.141535534424,6.88216136006785
340.659072628214,6.05073438523324
341.174861193577,5.2200100661095
341.689201758836,4.38993119986233
342.20242217307,3.56039938907899
342.714795643848,2.73132392030958
343.226704661762,1.9026238985011
343.738422434380,1.07412387316926
344.25027681078,0.245820962827992
344.762540998531,-0.582423677461916
345.275570167469,-1.41064996161843
345.789692166674,-2.23904828116466
346.305180203714,-3.06761404706727
346.822416769180,-3.89650936959732
347.341647749885,-4.72573232776413
347.863282957177,-5.55551834965064
348.387540957110,-6.38580468289385
348.914804240279,-7.21677873080912
349.445400655762,-8.04841146509247
349.979740014910,-8.8808911428329
350.518122846048,-9.71415970742247
351.06090431901,-10.5483802296276
351.608439603635,-11.3835134358606
352.160810662192,-12.2207546092262
352.718700513599,-13.0589443251127
353.283365912662,-13.8982909042900
353.854342406519,-14.7386142005185
354.431985165005,-15.5799944685211
355.016731320228,-16.4223548686696
355.608936042025,-17.2656680802073
356.209091104015,-18.1098794616209
356.817469713767,-18.9552536827407
357.434672927926,-19.8013109227775
358.061274482383,-20.647880427002
358.697438301678,-21.4948051010633
359.343574197161,-22.3418612562662
360.000010017913,-23.1887210435305
0.667049187669845,-24.0348551231954
1.34468965086485,-24.8795224197361
1.78402748196076,-26.0331174648892
2.21937648258138,-27.189244802677
2.24645071212107,-28.2348784627142
2.27447263040811,-29.2783811037305
2.30357222448013,-30.3190082351061
2.33367671013378,-31.3563739511530
2.36482023831492,-32.3902972518583
2.39710782318204,-33.4206381183439
2.43082868055781,-34.4472906826777
2.46587630217985,-35.470309586373
2.50191259368425,-36.4895138294169
2.53938407868799,-37.5051663740924
2.57829716049344,-38.5173799185208
2.61882771647170,-39.5262295947829
2.66102547893769,-40.5317802896760
2.70505415898806,-41.5342403239696
2.7517976257901,-42.5330769429085
2.80068811986905,-43.529085863531
2.85048147957891,-44.5216113876768
2.90259262129494,-45.5116029116406
2.95705633629321,-46.4991048316518
3.0141859595019,-47.4844176760341
3.07405939776623,-48.4675516900712
3.13696522657864,-49.4488313077485
3.20296790584941,-50.4283453215255
3.272459744569,-51.4063669389688
3.34560466727749,-52.3829303110243
3.42282294405224,-53.3583325509209
3.5043717742042,-54.332693186969
3.59071625092715,-55.3062307852222
3.68214601693059,-56.2790956098422
3.77926789183358,-57.2514823212202
3.88247034264518,-58.2236129005044
3.99246541658636,-59.1956102910997
4.10980635897989,-60.1676691533976
4.23540884206137,-61.1399260911814
4.37005022673572,-62.1126474818288
4.51482377015695,-63.0859016272314
4.67088633561575,-64.0599549047669
4.83962701283456,-65.0348687861378
5.02255185852537,-66.0109369694785
5.22156094593792,-66.9881457944106
5.43879340494288,-67.96677529869
5.67695740554617,-68.9468459728843
5.93923410835372,-69.9286105339928
6.2295047683614,-70.9120484914479
6.55236354155967,-71.8973510905464
6.91370146610767,-72.8844910105317
7.31791504939679,-73.8744108175091
7.77698145502346,-74.8662020963192
8.30526499769903,-75.8602951488795
8.91589842365016,-76.8560274468407
9.62921008339409,-77.8532214052842
10.4734931817939,-78.8515013638057
11.4873459716231,-79.8501774732991
12.7272583861859,-80.8484574318207
14.2746215209530,-81.8451254656981
16.2595521871605,-82.8376817256952
18.8914870366495,-83.8222876454984
22.5248403165836,-84.7922154887752
27.8085790358571,-85.734781594237
35.9999975866967,-86.62368290339
49.5500034848294,-87.3989435251323
72.0000566450959,-87.9243421666571
37.1211663087651,27.9242363366202
38.2193753499385,27.189244802677
38.8937267568831,26.3340316940578
39.5571976724798,25.4776796513945
40.2099520212687,24.6210236653132
40.8521776334521,23.7645042830153
41.4842638298126,22.9084322781080
42.10666481793,22.0530945185364
42.7199782393567,21.1988427590429
43.3245524337404,20.3456889524585
43.9204249671215,19.4937628723774
44.508442782957,18.6431225754076
45.0890191076919,17.7937697690963
45.662638884757,16.9457932459027
46.2296846047461,16.0992356945092
46.7906377959955,15.2540578413281
47.3460892698684,14.4110912618908
47.8962985735534,13.5695001117975
48.4403709522691,12.7294423391730
48.9799388212272,11.8906601043759
49.5152309917648,11.0531704828793
50.0467699733536,10.2168454086361
50.5747777471414,9.38170793353492
51.0997255961811,8.54759413303556
51.6218218412423,7.71445107317199
52.1415343502831,6.88216136006785
52.6590646138841,6.05073438523324
53.1748634245306,5.2200100661095
53.6891869143163,4.38993119986233
54.2024209889294,3.56039938907899
54.7147978748017,2.73132392030958
55.2267034776212,1.9026238985011
55.7384212502385,1.07412387316926
56.2502790417339,0.245820962827992
56.7625398143903,-0.582423677461916
57.2755689833283,-1.41064996161843
57.7896773221551,-2.23904828116466
58.3051721893835,-3.06761404706727
58.822401924661,-3.89650936959732
59.3416465657438,-4.72573232776413
59.8632612824685,-5.55551834965064
60.3875397729695,-6.38580468289385
60.9148098863269,-7.21677873080912
61.4454063018102,-8.04841146509247
61.9797388307695,-8.8808911428329
62.5181080015282,-9.71415970742247
63.06089630468,-10.5483802296276
63.608438419494,-11.3835134358606
64.1607889874838,-12.2207546092262
64.718699329458,-13.0589443251127
65.2833647285212,-13.8982909042900
65.8543275619993,-14.7386142005185
66.4319634902964,-15.5799944685211
67.0167233058979,-16.4223548686696
67.6089280276947,-17.2656680802073
68.2090830896854,-18.1098794616209
68.8174616994367,-18.9552536827407
69.4346649135958,-19.8013109227775
70.0612596378636,-20.647880427002
70.6974302873477,-21.4948051010633
71.3435593526418,-22.3418612562662
72.0000020035825,-23.1887210435305
72.6670519383043,-24.0348551231954
73.3446886662396,-24.8795224197361
73.7840269242224,-26.0331174648892
74.2193763517298,-27.189244802677
74.2464512215997,-28.2348784627142
74.2744754877643,-29.2783811037305
74.3035720936285,-30.3190082351061
74.33367956749,-31.3563739511530
74.364818399916,-32.3902972518583
74.3971115343119,-33.4206381183439
74.4308321782442,-34.4472906826777
74.4658778788756,-35.470309586373
74.5019139569365,-36.4895138294169
74.5393843747232,-37.5051663740924
74.5782959624248,-38.5173799185208
74.6188263049597,-39.5262295947829
74.661023213652,-40.5317802896760
74.705057443231,-41.5342403239696
74.7517964277215,-42.5330769429085
74.8006869218004,-43.529085863531
74.850485831039,-44.5216113876768
74.902593344217,-45.5116029116406
74.9570572726587,-46.4991048316518
75.0141849748767,-47.4844176760341
75.074058413141,-48.4675516900712
75.1369644553968,-49.4488313077485
75.2029714035358,-50.4283453215255
75.2724617481515,-51.4063669389688
75.3456062439732,-52.3829303110243
75.4228215325402,-53.3583325509209
75.5043739912301,-54.332693186969
75.5907212427174,-55.3062307852222
75.6821501549472,-56.2790956098422
75.7792686147557,-57.2514823212202
75.8824727731145,-58.2236129005044
75.9924661395084,-59.1956102910997
76.1098087894492,-60.1676691533976
76.2354091380966,-61.1399260911814
76.3700526572051,-62.1126474818288
